variable name,title,query_engine,variable name_query_result,query_text_result,node_id_result,variable name_result,title_result,element type_result,definition_result,short description_result,datatype_result,input restriction_result,minimum value_result,maximum value_result,data element concept identifiers_result,data element concept names_result,permissible values_result,permissible value descriptions_result,permissible value concept identifiers_result,permissible value concept names_result,unit of measure_result,preferred question text_result,creation date_result,last change date_result,score_result
InjryDscrptn,Injury Description,title,InjryDscrptn,Injury Description,6b98202d-5c9e-44b5-b4b6-7444379121a4,AISInjuryDescriptionTxt,Abbreviated injury scale (AIS) - Injury clinical description text,Common Data Element,"A clinical description of the subject injury(ies) from the medical documentation,  as part of Abbreviated Injury Scale (AIS).  The injury should preferably be described in the Abbreviated Injury Scale code controlled vocabulary terms.","A clinical description of the subject injury(ies) from the medical documentation,  as part of Abbreviated Injury Scale (AIS).  The injury should preferably be described in the Abbreviated Injury Scale code controlled vocabulary terms.",Alphanumeric,Free-Form Entry,,,,,,,,,,AISCode pre-dot related text for code positions 2-6,9/7/2017,4/16/2018,0.6695584
InjryDscrptn,Injury Description,title,InjryDscrptn,Injury Description,78a22913-54bb-4e4d-af1c-c8b5de03614e,MechanismOfInj,Mechanism of injury,Unique Data Element,Mechanism of injury occurrence,Mechanism of injury occurrence,Alphanumeric,Single Pre-Defined Value Selected,,,,,Being checked|Blocking|Checking|Collision with opponent|Collision with teammate|Contact with ball/puck/stick|Header without physical contact|Header with physical contact|Other|Tackled by opponent|tackling an opponent,Being checked|Blocking|Checking|Collision with opponent|Collision with teammate|Contact with ball/puck/stick|Header without physical contact|Header with physical contact|Other|Tackled by opponent|tackling an opponent,,,,,5/16/2016,6/28/2016,0.64129794
InjryDscrptn,Injury Description,title,InjryDscrptn,Injury Description,2480be55-3f8b-47fb-a627-191751dec371,MechInjInd,Mechanism of Injury Indicator,Unique Data Element,Indicates how participant got brain injury,Indicates how participant got brain injury,Alphanumeric,Free-Form Entry,,,,,,,,,,,2/2/2016,9/2/2016,0.61391103
InjryDscrptn,Injury Description,title,InjryDscrptn,Injury Description,8d086b67-b2c1-4575-abfa-9641fe4d3902,InjMannerTyp,Manner of injury type,Unique Data Element,Manner of injury type,Manner of injury type,Alphanumeric,Single Pre-Defined Value Selected,,,,,Blunt|Penetrating,Blunt|Penetrating,,,,,,2/19/2015,0.59110945
InjryDscrptn,Injury Description,title,InjryDscrptn,Injury Description,c0b3b9be-ae76-4b4d-a691-988267c24597,MechInjTyp,Mechanism of injury type,Unique Data Element,Mechanism of injury type,Mechanism of injury type,Alphanumeric,Single Pre-Defined Value Selected,,,,,Cut/Pierce/Stab|Cyclist non MV|Fall|Firearm|Machinery|MVA-Cyclist|MVA-driver|MVA-Motorcyclist-Driver|MVA-Motorcyclist-Passenger|MVA-passenger|MVA-Pedestrian|MVA-Unknown|Struck by or against|Suspected shaking,Cut/Pierce/Stab|Cyclist non MV|Fall|Firearm|Machinery|MVA-Cyclist|MVA-driver|MVA-Motorcyclist-Driver|MVA-Motorcyclist-Passenger|MVA-passenger|MVA-Pedestrian|MVA-Unknown|Struck by or against|Suspected shaking,,,,,,2/19/2015,0.55546004
InjryDscrptn,Injury Description,title,InjryDscrptn,Injury Description,7d8b1238-759c-41d4-943f-d5e9e1804b2a,MechanismOfInjOthTxt,Mechanism of injury other text,Unique Data Element,Free text related to mechanism of injury specifying other,Free text related to mechanism of injury specifying other,Alphanumeric,Free-Form Entry,,,,,,,,,,,5/16/2016,6/28/2016,0.4438027
InjryDscrptn,Injury Description,title,InjryDscrptn,Injury Description,b26a72dd-94a4-4414-b856-af84cd4b4380,MechInjOthInd,Mechanism of injury other indicator,Unique Data Element,Indicates the mechanism of injury is other,Indicates the mechanism of injury is other,Alphanumeric,Single Pre-Defined Value Selected,,,,,No|Yes,No|Yes,,,,,5/16/2016,6/28/2016,0.36436686
Inj_Type_id,Inj Type id,title,Inj_Type_id,Inj Type id,955f22ba-c86c-430e-806c-4416864e4654,InjuryTyp,Injury Type,Unique Data Element,Injury Type,Injury Type,Alphanumeric,Single Pre-Defined Value Selected,,,,,Blunt|Mixed/Combination|Other,Blunt|Mixed/Combination|Other,,,,Injury Type,7/30/2020,8/12/2020,0.4754256
Inj_Type_id,Inj Type id,title,Inj_Type_id,Inj Type id,88380f61-07e3-4821-9fc9-6bbe181458c1,GenderTypPDBP,Gender Type,Common Data Element,Self-reported gender of the participant/subject. Gender is the socially constructed identity of sex.,Self-reported gender of the participant/subject. Gender is the socially constructed identity of sex.,Alphanumeric,Single Pre-Defined Value Selected,,,C0079399,Gender,Female|Male|Not reported|Unknown|Unspecified,Female|Male|Not Reported|Unknown|Undifferentiated/Indeterminant/Intersex,,,,"PD (F0745):, PD (F0753): Gender
 ",4/9/2014,4/21/2023,0.23673938
Inj_Type_id,Inj Type id,title,Inj_Type_id,Inj Type id,a6098245-5761-45d1-a1cf-66ed39f79472,GenderTyp,Gender Type,Common Data Element,Self-reported gender of the participant/subject. Gender is the socially constructed identity of sex.,Self-reported gender of the participant/subject. Gender is the socially constructed identity of sex.,Alphanumeric,Single Pre-Defined Value Selected,,,C0079399,Gender,Female|Male|Not reported|Unknown|Unspecified,Female|Male|Not Reported|Unknown|Undifferentiated/Indeterminant/Intersex,C0086287/C1705497|C0086582/C1706180|C1706613|C0439673|C1704620,"Females/Female, Self-Report|Males/Male Gender, Self Report|Not Stated|Unknown|Intersex",,What is the subject's gender?,,7/13/2023,0.23673938
Inj_Type_id,Inj Type id,title,Inj_Type_id,Inj Type id,2f2933c4-07d3-4e50-8a28-0a1cb4e43118,AllergyReportedTyp,Allergy reported type,Common Data Element,"Type of allergy experienced, as reported by the participant/subject or proxy","Type of allergy experienced, as reported by the participant/subject or proxy",Alphanumeric,Single Pre-Defined Value Selected,,,C1527304,Allergic Reaction,"Food|Medication|Other, specify|Seasonal","Food|Medication|Other, specify|Seasonal",,,,Allergy type,2/7/2017,7/5/2023,0.20673385
Inj_Type_id,Inj Type id,title,Inj_Type_id,Inj Type id,d0d42c7a-fe3b-4eca-973f-7cae52ec4e20,DiagnosTypSubCat,Diagnosis Type Subcategory,Unique Data Element,A diagnosis type subcategory that specifies whether subject's diagnosis is primary or contributing,A diagnosis type subcategory that specifies whether subject's diagnosis is primary or contributing,Alphanumeric,Single Pre-Defined Value Selected,,,,,Contributing|Primary,Contributing|Primary,,,,,11/3/2016,12/8/2016,0.14599873
Inj_Type_id,Inj Type id,title,Inj_Type_id,Inj Type id,bd0e93ad-e2e9-43ef-8908-a23bc6cc8c0f,EthnicGroupTyp,Ethnic group type,Unique Data Element,Type of ethnic group of the subject,Type of ethnic group of the subject,Alphanumeric,Single Pre-Defined Value Selected,,,,,"Arhuacos (Columbia)|Aymara (Bolivia)|Guarani (Argentina, Bolivia, Brazil)|Mixed|Not Applicable, race is not indigenous to the Americas|Other|Quecha (Argentina, Bolivia)|Toba (Argentina)|Tupi (Brazil)|Unknown|Wayuu (Colombia)","Arhuacos (Columbia)|Aymara (Bolivia)|Guarani (Argentina, Bolivia, Brazil)|Mixed|Not Applicable, race is not indigenous to the Americas|Other|Quecha (Argentina, Bolivia)|Toba (Argentina)|Tupi (Brazil)|Unknown|Wayuu (Colombia)",,,,What is your ethnic group?,7/14/2016,9/6/2016,0.13261378
Inj_Type_id,Inj Type id,title,Inj_Type_id,Inj Type id,876e7b26-10cf-4949-a2f3-86be1b5dff63,DiagnosTypCat,Diagnosis Type Category,Unique Data Element,The subject's consensus diagnosis specified from list of diagnosis categories,The subject's consensus diagnosis specified from list of diagnosis categories,Alphanumeric,Multiple Pre-Defined Values Selected,,,,,"Alcohol-related dementia|Alzheimer's dementia|Amyotrophic Lateral Sclerosis (ALS)/ Motor Neuron Disease  - associated with CTE|Amyotrophic Lateral Sclerosis (ALS)/ Motor Neuron Disease  - Not associated with CTE|Anxiety disorder|Behavioral variant - Frontotemporal dementia|Bipolar Disorder|Central Nervous System (CNS) Neoplasm|Chronic Traumatic Encephalopathy (CTE)|Corticobasal degeneration|Dementia with Lewy bodies|Depression|Epilepsy|Fronto-Temporal Dementia/ ALS - Not associated with CTE|Huntington's disease|Iatrogenic impairment|Impairment due to substance abuse (alcohol, prescription or illicit)|Impairment from medical illness|Intermittent Explosive Disorder|Multiple Sclerosis|Normal pressure hydrocephalus|Other|Other major psychiatric illness|Paraneoplastic syndrome|Parkinson's disease|Post-Traumatic Stress Disorder|Pre-Alzheimer's dementia|Primary progressive aphasia|Prion disease|Progressive supranuclear palsy|Residual problems after mild TBI-post-concussive syndrome - distinct from CTE|Residual problems after moderate to severe TBI - distinct from CTE|Schizophrenia|Stroke (without cognitive impairment)|Vascular burden (Pre-vascular dementia)|Vascular dementia","Alcohol-related dementia|Alzheimer's dementia|Amyotrophic Lateral Sclerosis (ALS)/ Motor Neuron Disease  - associated with CTE|Amyotrophic Lateral Sclerosis (ALS)/ Motor Neuron Disease  - Not associated with CTE|Anxiety disorder|Behavioral variant - Frontotemporal dementia|Bipolar Disorder|Central Nervous System (CNS) Neoplasm|Chronic Traumatic Encephalopathy (CTE)|Corticobasal degeneration|Dementia with Lewy bodies|Depression|Epilepsy|Fronto-Temporal Dementia/ ALS - Not associated with CTE|Huntington's disease|Iatrogenic impairment|Impairment due to substance abuse (alcohol, prescription or illicit)|Impairment from medical illness|Intermittent Explosive Disorder|Multiple Sclerosis|Normal pressure hydrocephalus|Other|Other major psychiatric illness|Paraneoplastic syndrome|Parkinson's disease|Post-Traumatic Stress Disorder|Pre-Alzheimer's dementia|Primary progressive aphasia|Prion disease|Progressive supranuclear palsy|Residual problems after mild TBI-post-concussive syndrome - distinct from CTE|Residual problems after moderate to severe TBI - distinct from CTE|Schizophrenia|Stroke (without cognitive impairment)|Vascular burden (Pre-vascular dementia)|Vascular dementia",,,,,11/3/2016,12/8/2016,0.13203369
Inj_Type_id,Inj Type id,title,Inj_Type_id,Inj Type id,c1359bda-2f8a-457a-b351-b780e752d8da,AllergyReportedTypOTH,Allergy reported  type other,Common Data Element,"The free-text field related to ""Allergy reported type"" specifying other text.","The free-text field related to ""Allergy reported type"" specifying other text.",Alphanumeric,Free-Form Entry,,,C1527304,Allergic Reaction,,,,,,"Other, specify",2/7/2017,7/5/2023,0.123305134
Inj_Type_id,Inj Type id,title,Inj_Type_id,Inj Type id,70a37807-53ad-43e2-a5b9-2d817fab336f,IntervieweeSigOthTyp,Interviewee significant other type,Unique Data Element,The significant other data source for the responses of the interview.,The significant other data source for the responses of the interview.,Alphanumeric,Multiple Pre-Defined Values Selected,,,,,Child|Grandparent|Guardian|Other relation|Parent|Sibling|Spouse,Child|Grandparent|Guardian|Other relation|Parent|Sibling|Spouse,,,,Who was the significant other as the interviewee during this interview?,8/2/2017,6/12/2019,0.120639905
Inj_Type_id,Inj Type id,title,Inj_Type_id,Inj Type id,442e6c53-911b-4105-8a98-08d4215f4089,AllergyTyp,Allergy diagnosis type,Common Data Element,Type of allergy the participant/subject experiences.,Type of allergy the participant/subject experiences.,Alphanumeric,Multiple Pre-Defined Values Selected,,,C1527304,Allergic Reaction,Food|Medication|Seasonal,Food|Medication|Seasonal,,,,"If yes, check which type",4/1/2014,7/5/2023,0.055914767
InjICDExtCauseCode,Injury ICD external cause code,title,InjICDExtCauseCode,Injury ICD external cause code,e2010203-15bc-4706-b81d-defe758bfc36,InjICDExtCauseCode,Injury ICD external cause code,Common Data Element,Code to classify the external cause of the injury,Code to classify the external cause of the injury,Alphanumeric,Free-Form Entry,,,C0551542,Injury cause:Type:Point in time:^Patient:Nominal,,,,,,and or ICD 9 CM e codes,,11/14/2022,0.9898012
InjICDExtCauseCode,Injury ICD external cause code,title,InjICDExtCauseCode,Injury ICD external cause code,2480be55-3f8b-47fb-a627-191751dec371,MechInjInd,Mechanism of Injury Indicator,Unique Data Element,Indicates how participant got brain injury,Indicates how participant got brain injury,Alphanumeric,Free-Form Entry,,,,,,,,,,,2/2/2016,9/2/2016,0.4331391
InjICDExtCauseCode,Injury ICD external cause code,title,InjICDExtCauseCode,Injury ICD external cause code,78a22913-54bb-4e4d-af1c-c8b5de03614e,MechanismOfInj,Mechanism of injury,Unique Data Element,Mechanism of injury occurrence,Mechanism of injury occurrence,Alphanumeric,Single Pre-Defined Value Selected,,,,,Being checked|Blocking|Checking|Collision with opponent|Collision with teammate|Contact with ball/puck/stick|Header without physical contact|Header with physical contact|Other|Tackled by opponent|tackling an opponent,Being checked|Blocking|Checking|Collision with opponent|Collision with teammate|Contact with ball/puck/stick|Header without physical contact|Header with physical contact|Other|Tackled by opponent|tackling an opponent,,,,,5/16/2016,6/28/2016,0.33957952
InjICDExtCauseCode,Injury ICD external cause code,title,InjICDExtCauseCode,Injury ICD external cause code,de149498-fa31-44f6-ae9d-400d3ddefd2d,InjCauseTyp,Injury cause type,Common Data Element,The type as related to the classification of the external cause of the injury,The type as related to the classification of the external cause of the injury,Alphanumeric,Multiple Pre-Defined Values Selected,,,,,"Accidental falls|Accidental poisoning by drugs, medicinal substances, and biologicals|Accidental poisoning by other solid and liquid substances, gases, and vapors|Accidents caused by fire and flames|Accidents caused by submersion, suffocation, and foreign bodies|Accidents due to natural and environmental factors (e900-e909)|Air and space transport accidents|Drugs, medicinal and biological substances causing adverse effects in therapeutic use|Homicide and injury purposely inflicted by other persons|Injury resulting from operations of war|Injury undetermined whether accidentally or purposely inflicted|Late effects of accidental injury|Legal intervention|Misadventures to patients during surgical and medical care|Motor vehicle nontraffic accidents|Motor vehicle traffic accidents|Other accidents|Other road vehicle accidents|Railway accidents|Suicide and self-inflicted injury|Surgical and medical procedures as the cause of abnormal reaction of patient or later complication, without mention of misadventure at the time of procedure|Terrorism|Vehicle accidents not elsewhere classifiable|Water transport accidents","Accidental falls (e880-e888)|Accidental poisoning by drugs, medicinal substances, and biologicals (e850-e858)|Accidental poisoning by other solid and liquid substances, gases, and vapors (e860-e869)|Accidents caused by fire and flames (e890-e899)|Accidents caused by submersion, suffocation, and foreign bodies (e910-e915)|Accidents due to natural and environmental factors (e900-e909)|Air and space transport accidents (e840-e845)|Drugs, medicinal and biological substances causing adverse effects in therapeutic use (e930-e949)|Homicide and injury purposely inflicted by other persons (e960-e969)|Injury resulting from operations of war (e990-e999|Injury undetermined whether accidentally or purposely inflicted (e980-e989)|Late effects of accidental injury (e929)|Legal intervention (e970-e978)|Misadventures to patients during surgical and medical care (e870-e876)|Motor vehicle nontraffic accidents (e820-e825)|Motor vehicle traffic accidents (e810-e819)|Other accidents (e916-e928)|Other road vehicle accidents (e826-e829)|Railway accidents (e800-e807)|Suicide and self-inflicted injury (e950-e959)|Surgical and medical procedures as the cause of abnormal reaction of patient or later complication, without mention of misadventure at the time of procedure (e878-e879)|Terrorism (e979)|Vehicle accidents not elsewhere classifiable (e846-e848)|Water transport accidents (e830-e838)",,,,Cause of injury,,10/31/2019,0.33774623
InjICDExtCauseCode,Injury ICD external cause code,title,InjICDExtCauseCode,Injury ICD external cause code,d9105b7e-3cae-4487-a76c-86e704338fed,InjuryCauseTyp,Injury cause type,Unique Data Element,Injury cause type,Injury cause type,Alphanumeric,Single Pre-Defined Value Selected,,,,,Air Sports|Assaults with Blunt Instrument|ATV/ATC/Go-Cart|Bicycle|Fall|Field/Track Sports|Gunshot Wound|Gymnastic Activities|Hit by Falling/Flying Object|Motorcycle|Motor Vehicle|Other Sports|Other (Unclassified)|Other Vehicular|Other Violence|Pedestrian|Unknown|Water Sports|Winter Sports,Air Sports|Assaults with Blunt Instrument|ATV/ATC/Go-Cart|Bicycle|Fall|Field/Track Sports|Gunshot Wound|Gymnastic Activities|Hit by Falling/Flying Object|Motorcycle|Motor Vehicle|Other Sports|Other (Unclassified)|Other Vehicular|Other Violence|Pedestrian|Unknown|Water Sports|Winter Sports,,,,,8/24/2015,10/6/2017,0.33774623
