variable name,title,definition,permissible values,permissible value descriptions,preferred question text,query_engine,variable name_query_result,query_text_result,node_id_result,variable name_result,title_result,element type_result,definition_result,short description_result,datatype_result,input restriction_result,minimum value_result,maximum value_result,data element concept identifiers_result,data element concept names_result,permissible values_result,permissible value descriptions_result,permissible value concept identifiers_result,permissible value concept names_result,unit of measure_result,preferred question text_result,creation date_result,last change date_result,score_result
MrshllScre,Marshall Score,CT scan derived metric using only a few features used to predict outcome in patients with traumatic brain injury.,"{7,9,10,4,16,3,11,8,5,12,13,17,2,18,1,15,6,14}","{""3 Diffuse Injury III swelling"",""5 Evacuated mass lesion"",""5A Evacuated mass lesion extradural"",""2B Diffuse Injury II 1 lesion"",""6B non evacuated mass lesions subdural"",""2A Diffuse Injury II no lesion"",""5B Evacuated mass lesion subdural"",""4 Diffuse Injury IV shift"",""2C Diffuse Injury II >=2 unilateral lesion"",""5C Evacuated mass lesion intracerebral"",""5D Evacuated mass lesion >=2 intra + extra"",""6C non evauated mass lesion intracerebral"",""2 Diffuse Injury II"",""6D non evacuated mass lesions =2 intra+extra"",""1 Diffuse Injury I no visible pathology, negative CT"",""6A non evacuated mass lesions extradural"",""2D Diffuse Injury II bilateral lesions"",""6 Non evauated mass lesion""}",,title,MrshllScre,Marshall Score,49feb084-60ed-4d48-b26e-7fa65cb4c463,WAISSymbolScaledScore,WAIS Symbol Scaled Score,Unique Data Element,Symbol Scaled Score for WAIS used in TRACK-TBI.,Symbol Scaled Score for WAIS used in TRACK-TBI.,Alphanumeric,Free-Form Entry,,,,,,,,,,,9/29/2021,10/6/2021,0.16834317
MrshllScre,Marshall Score,CT scan derived metric using only a few features used to predict outcome in patients with traumatic brain injury.,"{7,9,10,4,16,3,11,8,5,12,13,17,2,18,1,15,6,14}","{""3 Diffuse Injury III swelling"",""5 Evacuated mass lesion"",""5A Evacuated mass lesion extradural"",""2B Diffuse Injury II 1 lesion"",""6B non evacuated mass lesions subdural"",""2A Diffuse Injury II no lesion"",""5B Evacuated mass lesion subdural"",""4 Diffuse Injury IV shift"",""2C Diffuse Injury II >=2 unilateral lesion"",""5C Evacuated mass lesion intracerebral"",""5D Evacuated mass lesion >=2 intra + extra"",""6C non evauated mass lesion intracerebral"",""2 Diffuse Injury II"",""6D non evacuated mass lesions =2 intra+extra"",""1 Diffuse Injury I no visible pathology, negative CT"",""6A non evacuated mass lesions extradural"",""2D Diffuse Injury II bilateral lesions"",""6 Non evauated mass lesion""}",,title,MrshllScre,Marshall Score,4241c900-f34b-48c0-89b3-b34d79b991ad,WAISCodingScaledScore,WAIS Coding Scaled Score,Unique Data Element,Coding Scaled Score for WAIS used in TRACK-TBI.,Coding Scaled Score for WAIS used in TRACK-TBI.,Alphanumeric,Free-Form Entry,,,,,,,,,,,9/29/2021,10/6/2021,0.15128505
MrshllScre,Marshall Score,CT scan derived metric using only a few features used to predict outcome in patients with traumatic brain injury.,"{7,9,10,4,16,3,11,8,5,12,13,17,2,18,1,15,6,14}","{""3 Diffuse Injury III swelling"",""5 Evacuated mass lesion"",""5A Evacuated mass lesion extradural"",""2B Diffuse Injury II 1 lesion"",""6B non evacuated mass lesions subdural"",""2A Diffuse Injury II no lesion"",""5B Evacuated mass lesion subdural"",""4 Diffuse Injury IV shift"",""2C Diffuse Injury II >=2 unilateral lesion"",""5C Evacuated mass lesion intracerebral"",""5D Evacuated mass lesion >=2 intra + extra"",""6C non evauated mass lesion intracerebral"",""2 Diffuse Injury II"",""6D non evacuated mass lesions =2 intra+extra"",""1 Diffuse Injury I no visible pathology, negative CT"",""6A non evacuated mass lesions extradural"",""2D Diffuse Injury II bilateral lesions"",""6 Non evauated mass lesion""}",,title,MrshllScre,Marshall Score,21cd53b4-fbf4-44c2-8651-76d1f591d19a,WCSTScoreCorrMatchTyp,Wisconsin Card Sorting Test - score correction or matching type,Unique Data Element,"Type of score correction or matching, as part of Wisconsin Card Sorting Test","Type of score correction or matching, as part of Wisconsin Card Sorting Test",Alphanumeric,Single Pre-Defined Value Selected,,,,,Age & Education Demographically Corrected|U.S. Census Age-matched,Age & Education Demographically Corrected|U.S. Census Age-matched,,,,,1/10/2022,10/18/2022,0.08969589
MrshllScre,Marshall Score,CT scan derived metric using only a few features used to predict outcome in patients with traumatic brain injury.,"{7,9,10,4,16,3,11,8,5,12,13,17,2,18,1,15,6,14}","{""3 Diffuse Injury III swelling"",""5 Evacuated mass lesion"",""5A Evacuated mass lesion extradural"",""2B Diffuse Injury II 1 lesion"",""6B non evacuated mass lesions subdural"",""2A Diffuse Injury II no lesion"",""5B Evacuated mass lesion subdural"",""4 Diffuse Injury IV shift"",""2C Diffuse Injury II >=2 unilateral lesion"",""5C Evacuated mass lesion intracerebral"",""5D Evacuated mass lesion >=2 intra + extra"",""6C non evauated mass lesion intracerebral"",""2 Diffuse Injury II"",""6D non evacuated mass lesions =2 intra+extra"",""1 Diffuse Injury I no visible pathology, negative CT"",""6A non evacuated mass lesions extradural"",""2D Diffuse Injury II bilateral lesions"",""6 Non evauated mass lesion""}",,title,MrshllScre,Marshall Score,3149c216-7838-4a74-95c3-a36e62f8bc7a,WAISIVModArthmeticTtlRawScore,WAIS-IV modified arithmetic total raw score,Common Data Element,"Total raw score for arithmetic total as part of Wechsler Adult Intelligence Scale, Fourth Edition (WAIS-IV) Modified","Total raw score for arithmetic total as part of Wechsler Adult Intelligence Scale, Fourth Edition (WAIS-IV) Modified",Numeric Values,Free-Form Entry,1,999,,,,,,,,Arithmetic Total Raw Score,3/20/2017,4/3/2020,0.04647193
MrshllScre,Marshall Score,CT scan derived metric using only a few features used to predict outcome in patients with traumatic brain injury.,"{7,9,10,4,16,3,11,8,5,12,13,17,2,18,1,15,6,14}","{""3 Diffuse Injury III swelling"",""5 Evacuated mass lesion"",""5A Evacuated mass lesion extradural"",""2B Diffuse Injury II 1 lesion"",""6B non evacuated mass lesions subdural"",""2A Diffuse Injury II no lesion"",""5B Evacuated mass lesion subdural"",""4 Diffuse Injury IV shift"",""2C Diffuse Injury II >=2 unilateral lesion"",""5C Evacuated mass lesion intracerebral"",""5D Evacuated mass lesion >=2 intra + extra"",""6C non evauated mass lesion intracerebral"",""2 Diffuse Injury II"",""6D non evacuated mass lesions =2 intra+extra"",""1 Diffuse Injury I no visible pathology, negative CT"",""6A non evacuated mass lesions extradural"",""2D Diffuse Injury II bilateral lesions"",""6 Non evauated mass lesion""}",,title,MrshllScre,Marshall Score,442ce26e-a56b-4921-9a3b-57318105b67c,WAISIVModCancltnTtlRawScore,WAIS-IV modified cancellation total raw score,Common Data Element,"Total raw score for cancellation as part of Wechsler Adult Intelligence Scale, Fourth Edition (WAIS-IV) Modified","Total raw score for cancellation as part of Wechsler Adult Intelligence Scale, Fourth Edition (WAIS-IV) Modified",Numeric Values,Free-Form Entry,1,999,,,,,,,,Cancellation Total Raw Score,3/20/2017,4/3/2020,0.02716445
MrshllScre,Marshall Score,CT scan derived metric using only a few features used to predict outcome in patients with traumatic brain injury.,"{7,9,10,4,16,3,11,8,5,12,13,17,2,18,1,15,6,14}","{""3 Diffuse Injury III swelling"",""5 Evacuated mass lesion"",""5A Evacuated mass lesion extradural"",""2B Diffuse Injury II 1 lesion"",""6B non evacuated mass lesions subdural"",""2A Diffuse Injury II no lesion"",""5B Evacuated mass lesion subdural"",""4 Diffuse Injury IV shift"",""2C Diffuse Injury II >=2 unilateral lesion"",""5C Evacuated mass lesion intracerebral"",""5D Evacuated mass lesion >=2 intra + extra"",""6C non evauated mass lesion intracerebral"",""2 Diffuse Injury II"",""6D non evacuated mass lesions =2 intra+extra"",""1 Diffuse Injury I no visible pathology, negative CT"",""6A non evacuated mass lesions extradural"",""2D Diffuse Injury II bilateral lesions"",""6 Non evauated mass lesion""}",,title,MrshllScre,Marshall Score,57e1d734-5c9a-44a3-828f-1952c0ec97fe,MPAI4AdjSubscaleTScore,Mayo-Portland Adaptability Inventory (MPAI-4) - Adjustment T-score,Common Data Element,MPAI-4 Adjustment  T-score,MPAI-4 Adjustment  T-score,Numeric Values,Free-Form Entry,-6,100,,,,,,,,Adjustment T-score,7/1/2016,2/4/2019,0.027090527
MrshllScre,Marshall Score,CT scan derived metric using only a few features used to predict outcome in patients with traumatic brain injury.,"{7,9,10,4,16,3,11,8,5,12,13,17,2,18,1,15,6,14}","{""3 Diffuse Injury III swelling"",""5 Evacuated mass lesion"",""5A Evacuated mass lesion extradural"",""2B Diffuse Injury II 1 lesion"",""6B non evacuated mass lesions subdural"",""2A Diffuse Injury II no lesion"",""5B Evacuated mass lesion subdural"",""4 Diffuse Injury IV shift"",""2C Diffuse Injury II >=2 unilateral lesion"",""5C Evacuated mass lesion intracerebral"",""5D Evacuated mass lesion >=2 intra + extra"",""6C non evauated mass lesion intracerebral"",""2 Diffuse Injury II"",""6D non evacuated mass lesions =2 intra+extra"",""1 Diffuse Injury I no visible pathology, negative CT"",""6A non evacuated mass lesions extradural"",""2D Diffuse Injury II bilateral lesions"",""6 Non evauated mass lesion""}",,title,MrshllScre,Marshall Score,76a7f521-0eaf-4ae9-9a2c-0161985ea09a,WAISProcSpeedIndex,WAIS Proc Speed Index,Unique Data Element,WAIS Proc Speed Index,WAIS Proc Speed Index,Alphanumeric,Free-Form Entry,,,,,,,,,,,9/29/2021,10/6/2021,0.012711046
MrshllScre,Marshall Score,CT scan derived metric using only a few features used to predict outcome in patients with traumatic brain injury.,"{7,9,10,4,16,3,11,8,5,12,13,17,2,18,1,15,6,14}","{""3 Diffuse Injury III swelling"",""5 Evacuated mass lesion"",""5A Evacuated mass lesion extradural"",""2B Diffuse Injury II 1 lesion"",""6B non evacuated mass lesions subdural"",""2A Diffuse Injury II no lesion"",""5B Evacuated mass lesion subdural"",""4 Diffuse Injury IV shift"",""2C Diffuse Injury II >=2 unilateral lesion"",""5C Evacuated mass lesion intracerebral"",""5D Evacuated mass lesion >=2 intra + extra"",""6C non evauated mass lesion intracerebral"",""2 Diffuse Injury II"",""6D non evacuated mass lesions =2 intra+extra"",""1 Diffuse Injury I no visible pathology, negative CT"",""6A non evacuated mass lesions extradural"",""2D Diffuse Injury II bilateral lesions"",""6 Non evauated mass lesion""}",,definition,MrshllScre,CT scan derived metric using only a few features used to predict outcome in patients with traumatic brain injury.,35af4148-da87-48a4-999e-23c29fe94369,CTIntracranialOnlyInd,Presence on the CT scan of intracranial lesions only indicator,Unique Data Element,Indicator of the presence on the CT scan of intracranial lesions only,Indicator of the presence on the CT scan of intracranial lesions only,Alphanumeric,Single Pre-Defined Value Selected,,,,,No|Unknown|Yes,No|Unknown|Yes,,,,,9/12/2014,9/12/2014,0.35055044
MrshllScre,Marshall Score,CT scan derived metric using only a few features used to predict outcome in patients with traumatic brain injury.,"{7,9,10,4,16,3,11,8,5,12,13,17,2,18,1,15,6,14}","{""3 Diffuse Injury III swelling"",""5 Evacuated mass lesion"",""5A Evacuated mass lesion extradural"",""2B Diffuse Injury II 1 lesion"",""6B non evacuated mass lesions subdural"",""2A Diffuse Injury II no lesion"",""5B Evacuated mass lesion subdural"",""4 Diffuse Injury IV shift"",""2C Diffuse Injury II >=2 unilateral lesion"",""5C Evacuated mass lesion intracerebral"",""5D Evacuated mass lesion >=2 intra + extra"",""6C non evauated mass lesion intracerebral"",""2 Diffuse Injury II"",""6D non evacuated mass lesions =2 intra+extra"",""1 Diffuse Injury I no visible pathology, negative CT"",""6A non evacuated mass lesions extradural"",""2D Diffuse Injury II bilateral lesions"",""6 Non evauated mass lesion""}",,definition,MrshllScre,CT scan derived metric using only a few features used to predict outcome in patients with traumatic brain injury.,a7f226d1-930c-47ad-8cd3-9db560cb9834,PTBIWGTItem7acRspAbiltyScore,Pediatric Test of  Brain Injury -Item 7 a and c response ability score,Unique Data Element,"Item 7 a and c response ability score , as part of Pediatric Test of  Brain Injury","Item 7 a and c response ability score , as part of Pediatric Test of  Brain Injury",Numeric Values,Single Pre-Defined Value Selected,,,,,0|6,0|6,,,,bat-eagle-owl,12/7/2016,2/27/2019,0.3417486
MrshllScre,Marshall Score,CT scan derived metric using only a few features used to predict outcome in patients with traumatic brain injury.,"{7,9,10,4,16,3,11,8,5,12,13,17,2,18,1,15,6,14}","{""3 Diffuse Injury III swelling"",""5 Evacuated mass lesion"",""5A Evacuated mass lesion extradural"",""2B Diffuse Injury II 1 lesion"",""6B non evacuated mass lesions subdural"",""2A Diffuse Injury II no lesion"",""5B Evacuated mass lesion subdural"",""4 Diffuse Injury IV shift"",""2C Diffuse Injury II >=2 unilateral lesion"",""5C Evacuated mass lesion intracerebral"",""5D Evacuated mass lesion >=2 intra + extra"",""6C non evauated mass lesion intracerebral"",""2 Diffuse Injury II"",""6D non evacuated mass lesions =2 intra+extra"",""1 Diffuse Injury I no visible pathology, negative CT"",""6A non evacuated mass lesions extradural"",""2D Diffuse Injury II bilateral lesions"",""6 Non evauated mass lesion""}",,definition,MrshllScre,CT scan derived metric using only a few features used to predict outcome in patients with traumatic brain injury.,04256a0f-0ac8-4293-8c40-f2ae7d134a86,CTIntracranialAndSkullInd,"Presence on the CT scan of intracranial lesions, acute skull, facial, nasal, and jaw fractures indicator",Unique Data Element,"Indicator of the presence on the CT scan of intracranial lesions as well as any acute skull, facial, nasal, and jaw fractures","Indicator of the presence on the CT scan of intracranial lesions as well as any acute skull, facial, nasal, and jaw fractures",Alphanumeric,Single Pre-Defined Value Selected,,,,,No|Unknown|Yes,No|Unknown|Yes,,,,,9/12/2014,9/12/2014,0.3370547
MrshllScre,Marshall Score,CT scan derived metric using only a few features used to predict outcome in patients with traumatic brain injury.,"{7,9,10,4,16,3,11,8,5,12,13,17,2,18,1,15,6,14}","{""3 Diffuse Injury III swelling"",""5 Evacuated mass lesion"",""5A Evacuated mass lesion extradural"",""2B Diffuse Injury II 1 lesion"",""6B non evacuated mass lesions subdural"",""2A Diffuse Injury II no lesion"",""5B Evacuated mass lesion subdural"",""4 Diffuse Injury IV shift"",""2C Diffuse Injury II >=2 unilateral lesion"",""5C Evacuated mass lesion intracerebral"",""5D Evacuated mass lesion >=2 intra + extra"",""6C non evauated mass lesion intracerebral"",""2 Diffuse Injury II"",""6D non evacuated mass lesions =2 intra+extra"",""1 Diffuse Injury I no visible pathology, negative CT"",""6A non evacuated mass lesions extradural"",""2D Diffuse Injury II bilateral lesions"",""6 Non evauated mass lesion""}",,definition,MrshllScre,CT scan derived metric using only a few features used to predict outcome in patients with traumatic brain injury.,1c2c0a06-2581-46fe-8411-0bb53501e516,AcuteIntracranialAbnrmlyInd,Acute intracranial abnormalities present on inclusion computed tomography (CT) scan for patients with Glasgow Coma Scale (GCS) motor score = 6 or total GCS 13 - 15 or total GCS 3TP Indicator,Unique Data Element,Indicates whether specified acute intracranial abnormalities are present on inclusion CT scan for patients with GCS motor score = 6 or total GCS 13 - 15 or total GCS 3TP,Indicates whether specified acute intracranial abnormalities are present on inclusion CT scan for patients with GCS motor score = 6 or total GCS 13 - 15 or total GCS 3TP,Alphanumeric,Single Pre-Defined Value Selected,,,,,N/A|No|Yes,"Not applicable. At randomization, the patient was a complicated mild patient or had a total GCS of 3T on paralytics.|No|Yes",,,,,4/7/2015,4/8/2015,0.31766766
MrshllScre,Marshall Score,CT scan derived metric using only a few features used to predict outcome in patients with traumatic brain injury.,"{7,9,10,4,16,3,11,8,5,12,13,17,2,18,1,15,6,14}","{""3 Diffuse Injury III swelling"",""5 Evacuated mass lesion"",""5A Evacuated mass lesion extradural"",""2B Diffuse Injury II 1 lesion"",""6B non evacuated mass lesions subdural"",""2A Diffuse Injury II no lesion"",""5B Evacuated mass lesion subdural"",""4 Diffuse Injury IV shift"",""2C Diffuse Injury II >=2 unilateral lesion"",""5C Evacuated mass lesion intracerebral"",""5D Evacuated mass lesion >=2 intra + extra"",""6C non evauated mass lesion intracerebral"",""2 Diffuse Injury II"",""6D non evacuated mass lesions =2 intra+extra"",""1 Diffuse Injury I no visible pathology, negative CT"",""6A non evacuated mass lesions extradural"",""2D Diffuse Injury II bilateral lesions"",""6 Non evauated mass lesion""}",,definition,MrshllScre,CT scan derived metric using only a few features used to predict outcome in patients with traumatic brain injury.,386bb724-afa1-4f60-a91b-7852a0f29595,AcuteIntracranialAbnrmlyTyp,Acute intracranial abnormalities present on inclusion computed tomography (CT) scan for patients with Glasgow Coma Scale (GCS) motor score = 6 or total GCS 13 - 15 or total GCS 3TP type,Unique Data Element,Types of acute intracranial abnormalities present on inclusion CT scan for patients with GCS motor score = 6 or total GCS 13 - 15 or total GCS 3TP,Types of acute intracranial abnormalities present on inclusion CT scan for patients with GCS motor score = 6 or total GCS 13 - 15 or total GCS 3TP,Alphanumeric,Multiple Pre-Defined Values Selected,,,,,Acute extra-axial hematoma greater than or equal to 5 mm|Intraventricular hemorrhage present|Midline shift greater than or equal to 5 mm|N/A: Patient GCS motor score not equal to 6 or total GCS not between 13 and 15 or total GCS not 3TP|Subarachnoid hemorrhage visible on 2 or more contiguous slices on CT|Total diameter of intraparenchymal hemorrhage greater than or equal to 10 mm,Acute extra-axial hematoma greater than or equal to 5 mm|Intraventricular hemorrhage present|Midline shift greater than or equal to 5 mm|N/A: Patient GCS motor score not equal to 6 or total GCS not between 13 and 15 or total GCS not 3TP|Subarachnoid hemorrhage visible on 2 or more contiguous slices on CT|Total diameter of intraparenchymal hemorrhage greater than or equal to 10 mm,,,,,,4/8/2015,0.29966986
